customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_bin,tenure_bin,PaperlessBilling_bin,OnlineSecurity_bin,TechSupport_bin,pred_churn_prob,pred_churn_class
6497-TILVL,Female,0,1,1,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,"(-0.001, 12.0]",0,1,0,0.2295417366765599,0
7219-TLZHO,Female,0,1,1,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,"(-0.001, 12.0]",0,0,0,0.15700545590699702,0
4622-YNKIJ,Male,0,0,0,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,"(24.0, 36.0]",1,1,1,0.12140874945433763,0
4412-YLTKF,Female,1,0,0,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,"(24.0, 36.0]",1,0,0,0.6169049737152333,1
6734-PSBAW,Male,0,1,0,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,"(60.0, 72.0]",1,0,0,0.00283736907043235,0
3930-ZGWVE,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,"(-0.001, 12.0]",0,0,0,0.19864153015097943,0
2639-UGMAZ,Male,1,0,0,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,"(60.0, 72.0]",1,1,0,0.03829745913850931,0
2876-GZYZC,Female,0,0,0,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0,"(12.0, 24.0]",1,0,0,0.6821019427964787,1
6207-WIOLX,Female,0,1,1,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,"(24.0, 36.0]",1,1,0,0.18044965273291055,0
8587-XYZSF,Male,0,0,0,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,"(60.0, 72.0]",0,0,1,0.007209686238147057,0
3091-FYHKI,Male,0,0,0,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,"(-0.001, 12.0]",1,0,0,0.5903781820414071,1
2372-HWUHI,Male,0,0,0,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,1,"(-0.001, 12.0]",0,0,0,0.49602656226255454,0
7799-LGRDP,Female,0,0,0,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,"(36.0, 48.0]",1,0,0,0.012204873664048639,0
7850-VWJUU,Female,0,0,0,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,"(12.0, 24.0]",1,1,0,0.38536398805331895,0
3774-VBNXY,Female,0,1,1,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,"(60.0, 72.0]",0,0,0,0.0019598114127775093,0
6217-KDYWC,Male,0,0,1,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,"(48.0, 60.0]",1,0,0,0.004377943560060735,0
0390-DCFDQ,Female,1,1,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,"(-0.001, 12.0]",1,0,0,0.7079657531597742,1
3146-MSEGF,Female,1,1,1,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,"(60.0, 72.0]",1,1,1,0.017888587533200103,0
4080-OGPJL,Female,0,0,0,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,1,"(-0.001, 12.0]",0,1,1,0.2746874365093554,0
1095-WGNGG,Female,0,1,0,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,"(60.0, 72.0]",1,0,0,0.11290194324932971,0
2636-SJDOU,Male,0,0,0,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,"(60.0, 72.0]",1,1,0,0.08205516736036994,0
1131-QQZEB,Male,1,1,0,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,"(60.0, 72.0]",0,0,0,0.0024383626452559194,0
5716-EZXZN,Female,0,1,1,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,"(60.0, 72.0]",1,1,1,0.03724028092430425,0
6837-BJYDQ,Male,0,0,0,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,"(-0.001, 12.0]",0,0,0,0.09931712986392709,0
2135-RXIHG,Male,0,0,0,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,"(-0.001, 12.0]",1,0,0,0.5970164799382189,1
6440-DKQGE,Male,0,0,1,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,"(24.0, 36.0]",0,0,0,0.0913281682338199,0
3466-BYAVD,Male,0,1,1,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,"(12.0, 24.0]",1,0,1,0.26844297775849907,0
3780-YVMFA,Female,0,1,1,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,"(-0.001, 12.0]",1,0,1,0.42227029340612643,0
3874-EQOEP,Male,0,0,0,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,1,"(-0.001, 12.0]",0,0,0,0.535396034900209,1
1679-JRFBR,Female,0,1,1,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,"(60.0, 72.0]",1,1,0,0.12513239598522682,0
9073-ZZIAY,Male,0,1,1,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,"(60.0, 72.0]",0,1,1,0.015653479912452584,0
3077-RSNTJ,Female,0,1,1,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0,"(-0.001, 12.0]",0,0,0,0.14373718800729948,0
6551-GNYDG,Female,0,1,1,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,"(12.0, 24.0]",1,0,0,0.5428424483070672,1
9167-APMXZ,Female,0,0,0,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,"(12.0, 24.0]",1,0,0,0.5213054453066525,1
2749-CTKAJ,Male,0,1,1,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0,"(12.0, 24.0]",0,0,0,0.03366602301426696,0
6371-NZYEG,Male,0,1,1,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,"(12.0, 24.0]",0,1,0,0.05104764314266711,0
7554-NEWDD,Male,0,0,0,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0,"(-0.001, 12.0]",0,0,0,0.040188375600311944,0
8992-VONJD,Female,0,0,1,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0,"(12.0, 24.0]",1,1,0,0.34429866700366535,0
0867-MKZVY,Female,0,1,0,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1,"(12.0, 24.0]",0,1,0,0.4178733749152544,0
4482-EWFMI,Female,0,0,0,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,"(-0.001, 12.0]",1,0,0,0.7329089838938453,1
4648-YPBTM,Male,0,0,0,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0,"(48.0, 60.0]",1,0,1,0.034359134073075656,0
2907-ILJBN,Female,0,1,1,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0,"(-0.001, 12.0]",0,0,0,0.060489923481819266,0
6345-FZOQH,Male,0,1,0,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,0,"(60.0, 72.0]",0,0,0,0.0017250987471086373,0
3376-BMGFE,Female,0,0,0,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,1,"(-0.001, 12.0]",1,0,0,0.6439757348240388,1
5997-OPVFA,Male,0,1,0,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,0,"(60.0, 72.0]",1,1,1,0.016533135812991196,0
3445-HXXGF,Male,1,1,0,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,1,"(48.0, 60.0]",1,0,0,0.1377781217761731,0
1159-WFSGR,Female,0,1,1,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0,"(12.0, 24.0]",0,0,0,0.13236401774994336,0
7654-YWJUF,Male,0,1,0,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0,"(36.0, 48.0]",1,1,1,0.11222714227812033,0
1875-QIVME,Female,0,1,0,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,1,"(-0.001, 12.0]",1,0,1,0.6780161276921493,1
6727-IOTLZ,Male,0,1,0,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0,"(12.0, 24.0]",0,0,1,0.07695967021255785,0
0691-JVSYA,Female,0,1,0,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,1,"(48.0, 60.0]",1,0,0,0.22093622072188376,0
5918-VUKWP,Female,0,0,0,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,0,"(24.0, 36.0]",0,0,0,0.026206191383869933,0
1744-JHKYS,Female,0,1,0,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0,"(24.0, 36.0]",0,0,0,0.06828484159010827,0
2656-FMOKZ,Female,1,0,0,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,1,"(12.0, 24.0]",1,0,0,0.6030101853328688,1
2070-FNEXE,Female,1,0,0,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,1,"(-0.001, 12.0]",0,1,0,0.48466920793776985,0
5947-SGKCL,Female,0,1,1,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,0,"(12.0, 24.0]",1,0,0,0.5765265524582334,1
3712-PKXZA,Male,0,1,0,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,0,"(60.0, 72.0]",1,0,0,0.00826782995510425,0
6317-YPKDH,Female,0,0,0,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,1,"(-0.001, 12.0]",0,0,0,0.4181113280496575,0
6582-OIVSP,Female,0,0,0,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0,"(-0.001, 12.0]",0,0,0,0.40984501691027964,0
9367-WXLCH,Male,0,0,0,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,1,"(-0.001, 12.0]",0,0,0,0.5339094166938309,1
5524-KHNJP,Male,0,1,1,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,0,"(24.0, 36.0]",0,1,0,0.0620676508747212,0
1918-ZBFQJ,Female,0,0,0,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,1,"(12.0, 24.0]",1,0,0,0.6709361656130328,1
1024-GUALD,Female,0,1,0,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,1,"(-0.001, 12.0]",1,0,0,0.5929934007678314,1
4827-USJHP,Male,0,0,0,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,0,"(12.0, 24.0]",1,0,0,0.3083856134788361,0
8167-GJLRN,Male,0,0,0,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,0,"(-0.001, 12.0]",0,0,1,0.37651504474571157,0
0956-SYCWG,Female,0,0,0,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,0,"(12.0, 24.0]",0,0,0,0.09241747808241886,0
8017-UVSZU,Female,0,1,0,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,0,"(36.0, 48.0]",0,0,0,0.13641684278227842,0
7100-FQPRV,Male,0,1,1,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,0,"(36.0, 48.0]",1,1,1,0.04599547692976735,0
2472-OVKUP,Male,0,1,0,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,1,"(-0.001, 12.0]",1,0,0,0.7202216569910013,1
2984-RGEYA,Female,0,1,1,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,0,"(60.0, 72.0]",0,0,0,0.001623984050079368,0
9680-NIAUV,Female,0,1,1,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,0,"(60.0, 72.0]",0,1,0,0.041715850846556726,0
2146-EGVDT,Male,0,1,1,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,0,"(48.0, 60.0]",0,0,0,0.0024711973670068716,0
2604-IJPDU,Female,0,1,0,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,0,"(12.0, 24.0]",1,1,1,0.4424721007281951,0
9178-JHUVJ,Male,0,1,1,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,0,"(12.0, 24.0]",1,0,0,0.027311386384901295,0
6168-YBYNP,Male,0,0,0,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,0,"(48.0, 60.0]",1,0,1,0.3732670721440388,0
7255-SSFBC,Male,0,1,1,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,0,"(60.0, 72.0]",1,0,1,0.0710086960074922,0
3645-DEYGF,Male,0,0,1,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No,0,"(-0.001, 12.0]",0,0,0,0.17401309135587714,0
9323-HGFWY,Female,0,1,0,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,0,"(24.0, 36.0]",1,1,1,0.193472361807513,0
8544-GOQSH,Female,0,0,0,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,0,"(12.0, 24.0]",1,0,1,0.45741457754340037,0
3363-DTIVD,Male,0,1,1,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,0,"(60.0, 72.0]",0,1,0,0.05093702830411665,0
7018-WBJNK,Male,0,0,1,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,0,"(12.0, 24.0]",1,0,0,0.5157877259031878,1
9142-KZXOP,Male,0,0,0,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,0,"(36.0, 48.0]",0,0,0,0.20880215814236203,0
7674-YTAFD,Female,0,0,0,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,0,"(24.0, 36.0]",1,0,1,0.21257520125979845,0
6348-SNFUS,Male,0,1,1,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,0,"(60.0, 72.0]",1,1,1,0.005949501378822058,0
1285-OKIPP,Male,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,1,"(-0.001, 12.0]",0,0,0,0.6657941492446439,1
7825-ECJRF,Female,0,0,0,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,1,"(12.0, 24.0]",1,1,1,0.46241502307055377,0
1347-KTTTA,Male,0,1,0,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,0,"(60.0, 72.0]",1,0,1,0.13749588665458043,0
7841-TZDMQ,Male,0,0,0,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,1,"(-0.001, 12.0]",1,0,0,0.4795333064795069,0
4195-NZGTA,Female,0,0,0,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,0,"(-0.001, 12.0]",0,0,0,0.5012283568578428,1
7157-SMCFK,Male,0,0,1,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,No,0,"(60.0, 72.0]",0,0,0,0.0021333739750845986,0
4709-LKHYG,Female,0,1,1,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,0,"(24.0, 36.0]",0,0,0,0.03622335359651232,0
2504-DSHIH,Male,1,1,0,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,0,"(12.0, 24.0]",0,0,0,0.5766150874786905,1
0699-NDKJM,Female,0,1,0,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,0,"(48.0, 60.0]",1,1,0,0.0757225529183783,0
9286-BHDQG,Male,0,1,1,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,No,0,"(60.0, 72.0]",0,1,1,0.0025637618334034633,0
0230-WEQUW,Male,0,1,0,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,0,"(60.0, 72.0]",1,1,1,0.009513164725984487,0
2040-LDIWQ,Male,0,1,1,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,0,"(60.0, 72.0]",1,0,1,0.02393798390006675,0
6496-JDSSB,Female,0,0,0,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,0,"(-0.001, 12.0]",1,0,0,0.6217397523964004,1
9408-SSNVZ,Female,0,0,0,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,1,"(-0.001, 12.0]",1,0,0,0.7185840175811569,1
4443-EMBNA,Female,0,1,0,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1836.9,No,0,"(60.0, 72.0]",0,0,0,0.0020131025212354195,0
6469-MRVET,Male,0,1,1,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,No,0,"(-0.001, 12.0]",1,0,0,0.198972672937281,0
0742-MOABM,Male,0,1,0,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes,1,"(-0.001, 12.0]",0,0,1,0.29030126127132894,0
5961-VUSRV,Female,0,0,0,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,No,0,"(-0.001, 12.0]",1,0,0,0.10447116904550094,0
6778-JFCMK,Male,0,0,0,24,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,1288.75,No,0,"(12.0, 24.0]",1,1,0,0.11467281270226702,0
6341-JVQGF,Female,0,1,1,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,No,0,"(24.0, 36.0]",1,1,1,0.07717656448946707,0
2232-DMLXU,Female,0,1,0,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,Yes,1,"(-0.001, 12.0]",0,0,0,0.41967779986083276,0
4811-JBUVU,Male,0,0,0,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No,0,"(24.0, 36.0]",1,0,1,0.36057097731998483,0
0945-TSONX,Female,0,1,1,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,No,0,"(36.0, 48.0]",1,1,1,0.027449473752686276,0
2651-ZCBXV,Male,0,0,0,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,No,0,"(48.0, 60.0]",1,1,1,0.06432093061831061,0
3316-UWXUY,Male,0,0,0,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No,0,"(48.0, 60.0]",1,1,1,0.17998429129304025,0
8937-RDTHP,Male,0,0,0,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,Yes,1,"(-0.001, 12.0]",1,1,0,0.5451129074725541,1
7083-MIOPC,Female,0,0,0,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1566.9,No,0,"(60.0, 72.0]",0,0,0,0.0015573719722601713,0
1984-GPTEH,Female,0,0,0,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,702.0,No,0,"(24.0, 36.0]",0,0,0,0.0865065689844829,0
1251-KRREG,Male,0,0,0,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,Yes,1,"(-0.001, 12.0]",1,0,0,0.4885360488561015,0
0621-JFHOL,Female,0,0,0,10,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.6,299.05,No,0,"(-0.001, 12.0]",1,0,1,0.10074201553274942,0
9903-LYSAB,Male,0,1,0,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,No,0,"(12.0, 24.0]",1,0,0,0.6122517720656385,1
0094-OIFMO,Female,1,0,0,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes,1,"(-0.001, 12.0]",1,0,0,0.7535865835399091,1
9227-UAQFT,Male,0,0,0,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,284.35,No,0,"(12.0, 24.0]",0,0,0,0.02643397524370281,0
7301-ABVAD,Female,0,0,0,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,No,0,"(60.0, 72.0]",0,0,1,0.016923336004554042,0
6614-FHDBO,Male,0,0,0,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,No,0,"(60.0, 72.0]",0,0,1,0.049615830728179336,0
7576-ASEJU,Female,0,1,1,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,No,0,"(36.0, 48.0]",1,1,1,0.05331061156722354,0
9058-HRZSV,Female,1,1,0,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,6126.15,No,0,"(60.0, 72.0]",0,1,0,0.2352845630713738,0
4522-AKYLR,Female,1,0,0,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,No,0,"(12.0, 24.0]",1,0,0,0.552385906588621,1
0221-WMXNQ,Male,1,0,0,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,No,0,"(-0.001, 12.0]",0,1,0,0.5884818784533598,1
0303-UNCIP,Male,0,0,0,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,No,0,"(36.0, 48.0]",0,0,0,0.07107045937729671,0
